Recipe_ID,PC1,PC2,Cluster,Cuisine,Main_Ingredients
1330,-1.2995960689255577,-0.4601534565377363,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1331,1.7914605063891431,0.6451835334324113,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1332,-2.073714495739557,-0.4432639504044098,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1333,0.8401484119233713,1.3403411815460686,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1334,-0.4046144075984797,0.3624046708724511,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1335,1.0168745015841274,-1.1386238099791752,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1336,0.9774364036306794,-0.9602515820325863,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1337,0.12245061987484016,0.4292686553528656,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1338,0.662500537846015,-0.5110379233214117,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1339,1.7477319745887774,0.02389087075547596,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1340,-1.0273350323659314,2.3305498245519622,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1341,-1.1482800601365342,1.721706083791207,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1342,-0.21991335760416617,0.41932514842804247,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1343,1.8313141028581676,1.0130231146000928,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1344,-2.258807156988214,-0.6493966818958237,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1345,-1.4581536501964485,-0.22946583284327404,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1346,-1.3555077585797475,0.04995603488660177,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1347,0.3450455156216022,0.34977691907301434,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1348,-1.9417702228129845,0.1159966411944832,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1349,0.9469318733805344,0.9228894720100894,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1350,0.3836402298191068,0.17064770891391692,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1351,0.23546710231274778,1.6747106763480712,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1352,-1.8379394993611178,0.3331988832592792,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1353,0.16217929531863381,1.420908180283437,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1354,-0.3540088003636762,0.579267747883318,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1355,2.0008406098648392,0.6931443449856817,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1356,-0.37136002950605135,-1.5407406818490752,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1357,-0.30431154347508627,-0.3363054741279678,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1358,0.534219237935302,-0.9734809445694084,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1359,-1.1312485179152405,-0.518291548325297,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1360,-0.20202246597791898,0.6704572737611154,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1361,0.5301314118460041,1.300648714496241,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1362,1.3046436145810416,0.5616003803819745,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1363,-0.03226309771863698,0.07377762681740918,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1364,0.5740286753262899,1.3710528360217615,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1365,-1.5303573556538104,-1.8763444210332254,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1366,0.5097701575283625,-0.06711537034091171,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1367,0.0793618242394318,0.018460546074018157,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1368,-1.1155773317975988,2.0492176003274376,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1369,-1.3250839301895074,1.7122490233833414,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1370,0.4075980342752638,0.45436778043298487,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1371,-0.7955900259057638,0.9778610998343821,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1372,-0.7598585086960985,1.9740753552092403,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1373,1.286369115668219,1.3125422012586705,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1374,-0.3447621124887106,1.0257509197775303,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1375,1.7596583464733524,0.6696965712283279,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1376,0.21988295205784994,-0.152479282963173,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1377,-0.20904831934866605,-1.3508142302290158,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1378,-0.01165394768353751,1.846494920852274,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1379,0.29077181114506073,0.47528745280906914,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1380,-0.7885525720627903,2.3003952307301665,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1381,-0.29121940521134726,-0.6340831980362767,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1382,-0.3971680863640464,-0.23093527076701775,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1383,1.8723909133534327,1.6797307906536119,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1384,2.289704512775702,1.5957625240870055,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1385,-0.17940725830074664,-0.5567080942469209,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1386,0.9765512773579075,0.2726916281301478,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1387,-1.9326026488656773,1.369627980914303,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1388,-1.9187946227218426,1.067666874450553,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1389,-0.70668746997904,-0.2674807901069115,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1390,-0.8272441305514,-0.7537667439931236,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1391,0.9502943170768333,-0.8357771289351664,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1392,-1.0633815920458227,-0.35846625617443395,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1393,1.46219138060097,-0.865440192148206,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1394,-1.5692996747040304,2.1331098153966015,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1395,0.04103718545516529,-0.07271824664838518,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1396,0.9515273244872168,0.5311419315541809,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1397,0.26567485496664694,-0.2100001045596119,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1398,-0.8653477280992792,0.10902242566139574,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1399,0.4966315513767049,0.9511952282075081,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1400,-0.06228864111568629,1.3436690796298993,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1401,1.4708077144371432,-0.33328814831452197,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1402,0.08369286758733777,-0.5419580490712536,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1403,1.0506093138716974,0.23810774925626385,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1404,0.8178637692689094,1.2166781010387038,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1405,0.6248525002608026,-0.9267691541582144,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1406,-1.236298700247611,-0.3059131831414498,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1407,-0.36684424441108265,1.6450510523495416,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1408,1.0253932977861424,-0.710751871212669,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1409,0.4520886402040611,-1.3865819772356576,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1410,1.7290606296923388,-0.48997957924438273,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1411,0.29332240940938337,1.2611309301421623,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1412,-1.0284202219481122,1.2044863702833148,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1413,-0.4225976441749308,-1.4974165159089248,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1414,-1.0690550451166185,-1.032224274299614,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1415,-1.198962911837607,-0.1153254670488252,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1416,-1.5047083265733212,-0.41328694581532555,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1417,0.8631944016370735,-1.30174570791749,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1418,-0.47566678199814383,2.072831111509817,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1419,0.6937456838700302,0.1392651600266634,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1420,0.05850707408073078,-0.972932661417051,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1421,-0.6110556617517687,-1.5797825320450554,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1422,0.7081043122224902,-0.708743551060657,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1423,0.7833657775568779,-0.5984938653815811,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1424,0.25429817677002836,-0.2968885147026568,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1425,-2.367706283478867,0.9146394702617745,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1426,-1.1411282682143775,0.3425234217494558,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1427,1.1180420161355709,1.644710126338037,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1428,0.5708428982325492,0.13399998334728813,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1429,0.5221575826775409,-0.3664254729196289,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1430,0.6421223182763696,-0.009059218687268507,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1431,0.26023056787779947,-0.2043476040637156,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1432,-0.4119431420679999,0.21367064679708012,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1433,1.7621040448496876,0.4600155273222667,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1434,-0.2007902539698265,-2.094150682522025,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1435,0.1458760830141553,-1.0970438548477193,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1436,1.7301016804051688,1.0334757873017617,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1437,-0.4294834613194497,0.6695030867905217,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1438,-0.9202876983492022,-2.474597900262805,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1439,-1.7032664593417304,-0.7797515447793649,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1440,1.1153740956941538,-0.85851642450853,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1441,1.0203203742521048,-0.9407065942385263,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1442,1.9841948870937138,-0.658201067539963,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1443,-1.8214790656789814,1.4635041584588375,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1444,1.0592092921251173,-0.9374572027964163,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1445,1.2541473255664843,-0.48953426624507135,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1446,1.1794219358184022,0.4581280565856417,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1447,0.6158451784015764,-1.060932390599142,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1448,-0.9692676722328775,0.6911438565254252,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1449,-0.5917396546374861,0.06946541488091428,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1450,-0.25552438813394573,0.2435809358095384,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1451,0.6485442491073474,-1.0383119465389723,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1452,0.26066567920473416,1.3129146279370503,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1453,-0.01373661064992495,-1.8782008611161745,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1454,-0.20337195235713404,0.8649953919919994,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1455,1.2447191387525653,0.7323680553347233,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1456,0.09230001721438519,0.8947283268389662,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1457,1.991604418007656,-0.38117072533534146,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1458,-0.5739786203931122,-0.7542688551144939,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1459,0.47240288617022763,-0.5835172362923818,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1460,-0.6750942353733657,2.0156853611100445,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1461,-1.6857119892771402,1.4189371619864453,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1462,-2.2487627828934493,0.607924052990585,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1463,0.6874514265331295,0.39577562397613986,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1464,0.6447764595681045,0.43886203626468956,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1465,1.76699894088685,-0.35937931326898176,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1466,1.0437987212850481,0.835864925279384,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1467,-0.07310016652961634,2.168860802562976,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1468,0.9081658633240303,0.3306389363110508,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1469,-1.4098987112103547,1.1588766807630566,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1470,0.0007163436316428504,-0.16867212851803504,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1471,1.7602151786973044,0.570285695231079,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1472,0.24586292578924893,-1.1999661114843139,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1473,-0.7366205125544196,-0.8062340273334849,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1474,-1.8406267060709476,0.47138071032229967,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1475,-0.8704664737301071,0.3258450572209643,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1476,-1.2026842128011008,1.0430283680253805,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1477,-0.07861673645897788,-0.5085018060772188,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1478,-1.4956565792518277,1.4934103770396745,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1479,0.10178231096988935,-0.6228758995901822,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1480,0.07575704865255303,0.2010595069851273,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1481,0.8001558813621386,0.7217101156883841,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1482,-1.0618131196486504,0.9343922506131382,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1483,1.0976797606427615,1.3569192167919832,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1484,1.943052834712869,0.010563119506448719,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1485,-1.332245814779684,0.8637760184704929,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1486,-1.8171091018422838,1.0483092450019686,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1487,-0.32694489155515205,2.359203036055905,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1488,-0.8677916305176976,-0.6816955390545676,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1489,0.6021444126257752,-0.38649768105073967,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1490,-0.2807813476678818,-0.7164908016307763,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1491,-1.3893568077932468,1.8196777930248684,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1492,0.5769648497975687,-1.097938243841465,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1493,-1.892184764913246,0.28091758265896843,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1494,0.4434499475146903,2.013667105546447,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1495,0.9367953387022689,-1.7939016236016458,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1496,-1.5702134037152613,0.7249531774654948,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1497,0.7524731953908842,-1.2537535580995076,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1498,0.7304585664401403,1.1052120752455044,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1499,-0.4184761439194902,1.7501925606483693,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1500,0.44012211273823165,0.08307568333590144,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1501,-0.23375568144670994,1.4175703685661152,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1502,-0.4417530920721375,-0.47440580847362646,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1503,-0.6479911820767112,-0.6878021063061088,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1504,-0.7050539716843987,1.668533679086389,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1505,0.8961456717442394,0.25345115504258464,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1506,0.2318305587196286,2.382805877723208,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1507,-1.7211218154948635,-0.13614714805354577,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1508,0.8148073575610775,-0.5032211033739583,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1509,-0.8679835059674048,0.9046468551678858,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1510,-0.3521865844632809,1.2749370505611672,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1511,0.3188872957912036,-1.0923357363937911,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1512,-0.20133528062719055,-0.6835344512545595,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1513,0.6322003469849531,0.35157892081265085,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1514,0.2378452839812453,0.014930626996931977,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1515,-0.4702307161880514,0.4283374056879593,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1516,1.0954720383171792,0.12302610103680457,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1517,-1.3944238025939157,-1.390611725762178,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1518,-0.7411096272826986,-0.4179354265504214,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1519,-0.5521484465344948,-0.9050525731913432,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1520,-1.2994716474954175,-1.1820299828134606,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1521,-0.33247184222794623,1.0671527783203971,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1522,-1.2588383656762518,-1.4611143209675517,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1523,-2.174801747282923,-0.2049270405971585,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1524,0.06767216341643512,1.2581133967250842,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1525,-0.7367799444816194,-1.2131729869661183,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1526,0.3505943776075106,-0.9225858605505076,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1527,-0.6519235621551772,2.4152983298253643,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1528,0.8849434405926967,0.65287819294621,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1529,-1.1659895362379844,-1.3858757828535664,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1530,0.0858707435950751,-0.47240125377162345,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1531,-1.2025294123018078,-0.4202269752059159,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1532,-0.4785358352715964,-0.25538251216969277,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1533,-0.974072501714623,-0.933443608747498,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1534,0.2799917158312664,2.847858850089941,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1535,-0.021908324143514936,-0.8492063371903994,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1536,-1.296566489181732,0.7375304669134445,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1537,-0.24769302711366112,0.1165168670335025,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1538,-0.9589838507189056,-0.6885305351362311,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1539,-0.3298051565317593,-2.0013654364103264,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1540,-0.20467809107125842,0.4770483759809422,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1541,0.9591925685343632,1.4352237497266989,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1542,-0.16827024270402538,-0.3675265351359401,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1543,-1.1301077272271145,-1.1756794395641108,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1544,-1.098077366856001,1.5995835266333729,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1545,0.2817431539652642,0.19084654854462135,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1546,0.7433414349568059,-1.5777962486055659,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1547,-0.819650777268373,1.2926494171916973,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1548,0.832193736445095,-0.31034009944357027,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1549,-0.32737048480790426,-0.3446484280624281,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1550,-1.4186126135062072,1.5110449436175384,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1551,0.9077655935742404,1.5051689573427767,1,Italian,"Spaghetti, Ground Beef, Tomato Sauce, Onion, Garlic"
1552,-1.4502358676935723,1.9641596021010246,4,Italian,"Pizza Dough, Tomato Sauce, Mozzarella, Basil, Olive Oil"
1553,-0.19889854372931207,-0.32104297898084655,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
1554,0.9492437870480169,0.1691105428409159,0,Indian,"Chicken, Curry Powder, Coconut Milk, Onion, Garlic"
1555,1.7116766809304644,-0.7293358944299545,3,Mexican,"Beef, Taco Shells, Lettuce, Cheese, Tomato"
1556,-0.5719790669718461,0.1977514534966938,2,Chinese,"Broccoli, Carrot, Bell Pepper, Soy Sauce, Garlic"
